Unnamed: 0,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label
4389,12,32.10541692115635,1.5364535812304516,F,13.600016208062366,1168.009,1.9,2219.2171,7,5
8582,20,57.92433464869809,1.6325210047953156,F,21.73419194958908,1394.602,1.3,1812.9826000000005,8,16
13847,26,67.98398065334585,1.6311764377025126,M,25.55081228125673,1636.169,1.5,2454.2535000000003,9,30
3953,8,24.098228226115477,1.223475003946732,M,16.098852122944038,953.483,1.7,1620.9210999999998,7,1
2977,8,25.66714549668228,1.3279207402957034,F,14.55570564360929,1089.551,1.7,1852.2367,7,4
9066,20,57.52486080614179,1.6321336725337336,F,21.5945484325434,1390.701,1.7,2364.1917,8,19
19249,39,86.61957578204617,1.6331717705245747,F,32.47523657009744,1580.887,1.3,2055.1531,9,27
21549,42,91.98364987841109,1.6321026859339562,F,34.53151871148473,1618.1,1.7,2750.77,9,31
18383,41,86.6295961774703,1.6317554743911191,F,32.5353987053896,1571.343,1.5,2357.0145,9,29
5306,13,35.9303992206384,1.5441121013950314,M,15.069692462073847,1241.903,1.5,1862.8545,7,4
8389,18,56.77901659039737,1.6319330759720132,M,21.319802477242035,1537.439,1.3,1998.6707,8,17
2655,7,22.08499831950772,1.321781287396846,F,12.640905134129705,1058.819,1.7,1799.9923,7,3
2754,6,20.832990084453176,1.1784334128731857,F,15.001735757614757,1027.13,1.5,1540.6950000000002,7,0
12395,28,68.05538843599516,1.6312546406785664,F,25.575197534828018,1454.045,1.5,2181.0675,9,28
11689,23,62.43529993428364,1.6322346626622408,M,23.43500278695761,1581.081,1.5,2371.6215,8,19
20347,44,92.74601160562234,1.631326943905437,M,34.85083789090269,1853.084,1.5,2779.626,9,31
1249,2,16.5574831012784,1.041410364768602,M,15.266888332190492,799.943,1.9,1519.8917,7,0
13629,26,67.05801963265124,1.6308354899416408,F,25.213342061508435,1453.799,1.9,2762.2181,9,31
20651,43,91.41723329445608,1.6330229875576665,M,34.28021025644187,1842.528,1.2,2211.0336,9,28
8835,20,57.84857238787717,1.6311709712472375,M,21.741708950245307,1538.111,1.7,2614.7887,8,20
21092,43,93.76255364006062,1.6315003683864684,M,35.22533033809156,1873.897,1.2,2248.6764,9,28
21523,45,89.93485665007051,1.631407328054739,F,33.791169999468394,1584.214,1.3,2059.4782,9,27
2389,7,27.78427625717885,1.1588649722363011,F,20.68871020248448,1085.836,1.7,1845.9212,8,16
2013,9,25.973534897400192,1.17161176621179,F,18.92185065341373,1061.22,1.7,1804.074,8,16
14291,31,75.28196489872387,1.631586055997203,M,28.27945111009153,1702.356,1.3,2213.0628,9,28
13661,27,67.20832491469751,1.6323358737935785,F,25.223422868810676,1450.797,1.7,2466.3549,9,30
15917,31,78.48086516406896,1.631033572498427,F,29.501084469738004,1539.992,1.3,2001.9896,9,26
14240,32,74.00520329739179,1.6310578919913483,F,27.81784635584187,1492.33,1.9,2835.427,9,31
6836,17,53.88036160215307,1.596736156225857,F,21.13314742612194,1363.797,1.9,2591.2143,8,20
3226,9,26.879652642211056,1.216738882926616,F,18.156363894380576,1077.59,1.7,1831.903,7,3
6612,16,53.53960863951183,1.6109127043367732,F,20.631517812136483,1367.635,1.2,1641.162,8,15
10001,22,61.77908392340652,1.6330075736341598,F,23.16674755895585,1422.29,1.3,1848.977,8,16
13864,28,67.46273576925428,1.632067208966069,F,25.32724028036734,1448.494,1.9,2752.1386,9,31
20072,43,94.29253412087158,1.6326029886314826,F,35.37660343338291,1635.651,1.3,2126.3463,9,27
8140,20,57.71038965151939,1.6328571744369105,M,21.64500094181803,1537.061,1.2,1844.4732,8,16
9483,20,57.62546126251366,1.6309126951112989,F,21.664715391361028,1391.46,1.7,2365.482,8,19
18347,39,86.06755138386802,1.632484619067443,F,32.29544337492194,1575.471,1.5,2363.2065,9,29
22968,56,97.72109333377566,1.631233319640239,M,36.724521830527465,1839.596,1.3,2391.4748,9,29
18828,39,85.88553565363311,1.6326801680327503,F,32.21942560308148,1573.757,1.5,2360.6355000000003,9,29
7364,15,54.34593795140366,1.5996745770930605,F,21.2375201031402,1378.166,1.3,1791.6158,8,16
2576,6,21.94192484996824,1.3198721558389968,M,12.59537172302356,985.74,1.7,1675.758,7,2
20838,44,90.42033072554152,1.630826353497795,M,33.997787063709616,1820.972,1.3,2367.2636,9,29
3814,9,25.768130707343847,1.2766009858505003,M,15.811481483627327,996.124,1.7,1693.4108,7,2
6878,17,54.23699256501667,1.6040391412039217,M,21.07976071858336,1495.466,1.9,2841.3854,8,21
8928,20,57.858971296720696,1.6321750703623097,M,21.718870080183933,1538.755,1.3,2000.3815,8,17
23852,84,96.91877448560018,1.6316664136035175,F,36.40366974865935,1468.004,1.9,2789.2076,9,31
19263,41,85.98089478504627,1.6319700252297702,F,32.28327644263272,1565.151,1.3,2034.6963,9,26
10093,22,60.56353194062903,1.6326659591475683,F,22.72042854641749,1410.563,1.3,1833.7319,8,16
20092,44,92.88828064379511,1.630929374099645,M,34.92131705620118,1854.834,1.5,2782.251,9,31
22630,59,97.15835354574924,1.6325164813870872,F,36.45566272517112,1587.948,1.3,2064.3324,9,27
4498,10,42.94268838555867,1.4413003507344384,F,20.67189283537706,1265.271,1.9,2404.0149,8,19
341,4,14.94351317971708,1.008893932725958,F,14.68120457484592,951.17,1.9,1807.223,7,3
8790,19,57.091460543238895,1.6309066905847744,M,21.46411194741192,1534.406,1.2,1841.2872,8,16
22053,73,96.73408898867842,1.6308032513128377,F,36.37277270657118,1517.784,1.2,1821.3408,9,25
14428,32,74.76146384013333,1.6311108046683502,F,28.10029422621761,1499.599,1.5,2249.3985,9,28
7017,14,47.958242517282514,1.607262575640343,F,18.56477091743813,1322.834,1.7,2248.8178000000003,8,18
6679,14,52.33388368111429,1.6005914214801662,M,20.427818708358664,1488.07,1.2,1785.684,8,16
1204,4,17.62767741753518,0.963692562328913,M,18.980955897866856,762.145,1.9,1448.0755,8,14
772,3,14.345527205494742,1.065754103703734,F,12.629974864883286,959.795,1.9,1823.6105,7,3
7967,16,53.67400594198472,1.601850184342266,F,20.91800289815,1367.385,1.3,1777.6005,8,16
11824,22,63.28751061983893,1.631278166772095,F,23.7827442748224,1436.477,1.5,2154.7155,8,18
14304,32,73.28962417610526,1.631995112017755,F,27.51723465572972,1485.62,1.9,2822.678,9,31
7591,14,50.27719598091878,1.5997879670774529,F,19.644735998534426,1343.825,1.2,1612.59,8,15
11845,25,62.40021795139711,1.6316745350030613,M,23.43791825306873,1566.72,1.5,2350.08,8,19
3031,6,20.30642430767242,1.2646935134626,M,12.695881917120504,935.745,1.7,1590.7665,7,1
12795,29,67.25674157197044,1.6328414806060083,M,25.225964120198093,1606.638,1.3,2088.6294,9,27
22194,52,96.39793983804796,1.6311088848832591,M,36.23279574202196,1848.606,1.3,2403.1878,9,29
15991,31,72.87655173534223,1.6319687515602277,F,27.363026914986143,1486.35,1.2,1783.62,9,25
6389,16,53.56115096398889,1.6176931367644671,F,20.467161430586746,1368.995,1.2,1642.794,8,15
21022,44,93.93643856255068,1.63300399701592,F,35.22569700358462,1627.6,1.7,2766.92,9,31
13130,29,67.64304634748014,1.631308254095324,M,25.41856862406542,1611.164,1.3,2094.5132,9,27
12373,27,66.9629210651589,1.631916822267413,F,25.144230641332065,1448.37,1.9,2751.903,9,31
11922,23,63.430852004199465,1.6320129507589072,M,23.81515121263069,1594.609,1.5,2391.9135,8,19
5308,11,34.512767358132834,1.4908525308036016,F,15.527817217133457,1188.067,1.3,1544.4871,7,0
4508,11,35.38893339843701,1.4032535902857797,M,17.971947834897712,1177.655,1.9,2237.5445,7,5
8442,20,57.83305856593165,1.6328295579618377,M,21.691743184797215,1538.728,1.2,1846.4736,8,16
12629,27,67.55629776256643,1.6324582747135596,M,25.350215874774797,1624.15,1.3,2111.395,9,27
23290,81,97.83913950299532,1.6309962223535237,F,36.7795756442993,1490.825,1.2,1788.99,9,25
12631,28,68.17673562136333,1.6322380661192288,F,25.58993594984227,1455.377,1.7,2474.1409,9,30
18388,40,87.05280271805766,1.6316353557202492,F,32.699156000191394,1580.085,1.3,2054.1105,9,27
20798,44,91.56538420221028,1.6318120952927126,M,34.38674168951658,1837.152,1.3,2388.2976000000003,9,29
19416,39,86.34253661990125,1.6329464856818736,F,32.38030227145626,1578.189,1.3,2051.6457,9,27
22502,48,98.29085205314848,1.632982140046524,F,36.85956708200752,1650.599,1.5,2475.8985,9,30
13694,27,66.7438038490812,1.633093431751918,M,25.025853048130305,1613.337,1.3,2097.3381,9,27
10293,24,62.32413549101439,1.631609142023374,F,23.411217673094,1417.885,1.7,2410.4045,8,19
6231,16,48.463532648878,1.610452557776616,F,18.68612273071881,1318.827,1.5,1978.2405,8,17
21592,43,91.57144025720044,1.6320100061456422,F,34.380675918982945,1609.428,1.5,2414.1420000000003,9,29
12299,28,66.85621884014829,1.6309069017336242,F,25.135265070083523,1442.474,1.5,2163.711,9,28
8425,19,56.8105340337304,1.6332165657712454,F,21.298122425119463,1388.728,1.9,2638.5832,8,20
8879,20,57.4708275413769,1.6319678848657762,M,21.578648189316567,1533.334,1.3,1993.3342,8,17
21637,43,93.30439221317437,1.6307765851915876,F,35.084327296963416,1625.854,1.2,1951.0248,9,26
10341,24,62.190662222476256,1.632897534207823,F,23.324229974920232,1416.823,1.7,2408.5991,8,19
18327,40,86.67945830284994,1.632856086048263,F,32.51025455004459,1576.708,1.3,2049.7204,9,26
13983,26,67.08377354418187,1.6331222290081244,F,25.152438966923512,1454.435,1.5,2181.6525,9,28
19923,40,85.73697134302947,1.631560081384973,F,32.20786934705767,1567.44,1.3,2037.6720000000005,9,26
20645,43,91.36296776977449,1.6330179257295525,F,34.26007381735141,1607.598,1.5,2411.397,9,29
13696,27,67.77267970515247,1.6324525363727302,F,25.431591077885518,1456.235,1.9,2766.8465,9,31
21315,42,94.2896207684687,1.6309176384444912,F,35.448660545531915,1640.036,1.5,2460.054,9,30
6069,16,53.74256305747469,1.5927778375124155,F,21.18399993546954,1366.501,1.2,1639.8012,8,15
5500,13,34.331142668948054,1.4853455039644634,F,15.560848936711125,1175.988,1.5,1763.982,7,3
8815,19,57.10782993819299,1.631964813419764,M,21.442433707013528,1535.16,1.9,2916.804,8,22
7944,14,49.71776653210066,1.6176659129129336,M,18.999139964414137,1460.766,1.5,2191.1490000000003,8,18
11714,23,61.96528616599718,1.6309520696922128,M,23.2951796085614,1574.0,1.3,2046.2,8,17
13152,28,68.1279328589295,1.6325038377444587,F,25.563292536310755,1454.954,1.9,2764.4126,9,31
19410,38,85.7574294268416,1.6324178459968384,F,32.18170775940408,1577.182,1.3,2050.3366,9,27
17991,36,84.04170908826224,1.6324984886199156,F,31.534743291553276,1570.125,1.3,2041.1625,9,26
18364,41,87.05372039489089,1.6331091583870925,F,32.64050787186668,1575.644,1.3,2048.3372,9,26
2273,8,21.81919107519854,1.274331578591508,M,13.436116318948212,947.689,1.9,1800.6091,7,3
8831,18,56.91610900363506,1.6314752817520304,M,21.383274247757925,1539.088,1.3,2000.8144,8,17
2940,9,21.73843600927103,1.2581908861264028,M,13.732045229447348,931.712,1.9,1770.2528,7,3
17493,34,83.05017775297935,1.6330493623297782,M,31.14167310042269,1789.112,1.2,2146.9344,9,27
9718,20,57.760427685718014,1.6322461991847603,M,21.67998953943404,1537.441,1.3,1998.6733,8,17
8188,20,57.39517486599989,1.632299001974667,M,21.54150059298794,1532.463,1.9,2911.6797,8,22
286,3,15.615096041709831,1.0674854288562048,F,13.703160625722496,972.277,1.9,1847.3263,7,3
9409,20,57.51642625544643,1.6310260382822934,M,21.620717634969004,1533.488,1.2,1840.1856,8,16
8320,21,57.58752829683464,1.6329616603749326,F,21.59615631055887,1386.744,1.3,1802.7672,8,16
7185,17,53.01432705085662,1.5939965380468728,F,20.86500558538637,1355.017,1.2,1626.0204,8,15
19317,39,86.81516559341699,1.6321807066846696,F,32.58810583556303,1582.596,1.3,2057.3748,9,27
7686,14,47.722299379833736,1.6128448838617135,F,18.345779064855403,1321.518,1.3,1717.9734,7,2
8530,19,57.73250553184049,1.6318762321039548,M,21.67933576606531,1543.673,1.7,2624.2441,8,20
23189,48,98.50837724072562,1.6323216239772096,M,36.97104251178152,1905.326,1.3,2476.9238,9,30
238,2,16.69240566444178,0.8790086072336135,M,21.603925707642738,720.59,1.7,1225.003,8,13
9849,21,56.78789746237241,1.6314998093801774,M,21.33446392454099,1516.944,1.7,2578.8048,8,20
2443,6,26.68520150804987,1.275970551275146,F,16.390386102554398,1099.893,1.5,1649.8395,7,1
7667,16,50.93339290571383,1.606282904018748,F,19.740517486648663,1341.829,1.2,1610.1948,8,15
22724,73,96.05971126314736,1.6320402227891189,M,36.06447054694652,1701.638,1.2,2041.9656,9,26
14731,33,74.51942725685929,1.6313788691496525,M,28.00011679769445,1678.206,1.5,2517.309,9,30
6632,15,51.75321659532735,1.6072364824769796,M,20.034466579907274,1476.637,1.9,2805.6103,8,21
18663,39,86.93233395132748,1.6329899726718358,F,32.59975256417966,1583.859,1.5,2375.7885,9,29
20385,45,90.59405353199604,1.633131037629736,M,33.96703406906077,1817.704,1.3,2363.0152,9,29
3142,8,25.58138852995947,1.216034457991234,F,17.299452194145264,1069.707,1.5,1604.5605,7,1
21437,43,90.85000514921296,1.632197731660104,F,34.10196594262252,1602.534,1.5,2403.8010000000004,9,29
2517,7,24.56139438051976,1.2938733273527552,M,14.671330424043624,1001.828,1.9,1903.4732,7,4
19631,38,86.42652797007614,1.6327041101957187,M,32.42142462861986,1807.995,1.3,2350.3935,9,29
16630,34,83.16855337612581,1.631056921885857,F,31.26229897980935,1570.898,1.5,2356.347,9,29
12048,27,65.81542365988308,1.631151368844147,F,24.73655130108948,1437.224,1.5,2155.836,8,18
23746,74,95.7838547826792,1.6311634814438984,F,35.999571490651185,1504.023,1.2,1804.8276,9,25
9494,20,57.90453535882492,1.6316981296885364,M,21.748682318622613,1539.141,1.9,2924.3679,8,22
12319,28,68.02719135357479,1.6313163014414631,F,25.56266852497952,1453.785,1.9,2762.1915,9,31
14159,31,75.10621452777174,1.632823438166929,M,28.170685933865,1700.567,1.2,2040.6804,9,26
5849,11,40.91252356882069,1.4558929605827522,M,19.301780661875775,1279.648,1.9,2431.3312,8,19
21732,43,91.09091021627108,1.6328756254086234,M,34.164009137038164,1837.983,1.3,2389.3779,9,29
15735,31,74.57426007042491,1.6326426208590128,M,27.977357568352947,1693.189,1.2,2031.8268,9,26
11401,22,61.82100806347912,1.633142668789051,M,23.17863363974308,1579.919,1.5,2369.8785000000003,8,19
17366,35,84.10783037271703,1.631759746780722,M,31.58813600067239,1796.157,1.2,2155.3884,9,28
16042,35,82.76252994045748,1.6322699411009698,M,31.063457431108738,1777.982,1.2,2133.5784,9,27
23722,86,96.39175647766726,1.6313899258204518,F,36.21798978804603,1453.497,1.9,2761.6443,9,31
16965,36,84.33637082204822,1.6325465201271516,F,31.643446357644223,1572.962,1.3,2044.8506,9,26
13638,26,67.5278827008161,1.6327667213324857,M,25.329980336548047,1630.715,1.7,2772.2155,9,31
9997,18,57.54707847647192,1.6309965563238982,F,21.633022018525896,1400.121,1.7,2380.2057,8,19
14380,32,73.09745045823482,1.6314893182611043,F,27.46210100855389,1483.689,1.9,2819.0091,9,31
13520,27,67.51831464345095,1.63261947033834,M,25.33096005674366,1623.711,1.5,2435.5665,9,29
23998,63,97.61518559101536,1.6331681748771816,M,36.59784956259417,1791.512,1.2,2149.8144,9,27
21280,45,89.58629309170497,1.631369565899872,F,33.661762740118505,1580.861,1.5,2371.2915000000003,9,29
7817,15,48.73723521689847,1.5898230233846045,F,19.282499318309267,1322.647,1.5,1983.9705,8,17
6490,15,51.6610641660729,1.607391660497226,F,19.994931765160807,1353.703,1.5,2030.5545,8,17
5319,12,35.076815510082604,1.4474391403144993,F,16.742470179303695,1181.402,1.9,2244.6638,7,5
20114,42,93.54429713996682,1.6308127741734015,F,35.1729752902039,1632.863,1.2,1959.4356,9,26
23204,58,96.36617400042556,1.6309355514564194,F,36.22855542231652,1584.774,1.3,2060.2062,9,27
6998,16,48.98491994997117,1.6152368943973203,F,18.775432533309885,1324.646,1.2,1589.5752,8,15
4400,10,34.468042474833,1.528846262809013,F,14.746501098335123,1198.797,1.3,1558.4361,7,1
19555,38,86.63009721526016,1.6331025827346082,M,32.48193331957901,1810.984,1.2,2173.1808,9,28
3020,7,25.40192118351945,1.2927591592561531,F,15.1995705411751,1085.728,1.7,1845.7376,7,3
13951,26,66.58965313969115,1.6325569386307024,F,24.98446639943472,1449.595,1.5,2174.3925,8,18
10166,25,62.23894001179482,1.632380559014968,M,23.357123651172387,1564.864,1.3,2034.3232,8,17
14708,32,76.85184849911398,1.6330103059821308,M,28.8188380696257,1717.775,1.2,2061.33,9,27
9662,21,57.81879313242007,1.6329878378208875,M,21.682188804961065,1531.811,1.3,1991.3543,8,17
23529,64,96.29711260457192,1.6316816359573325,F,36.16949239528747,1556.038,1.3,2022.8494,9,26
2186,8,27.410418690362867,1.3035750231686825,M,16.130343207126625,1038.91,1.5,1558.3650000000002,7,1
12023,27,68.01219600670834,1.6311943793488912,M,25.56085431922862,1629.764,1.7,2770.5988,9,31
19281,38,85.9651552793833,1.6311163846208476,F,32.31116012097068,1578.955,1.3,2052.6415,9,27
10,3,12.032661523487478,1.078630267813443,F,10.342284830364653,939.781,1.9,1785.5839,7,3
15251,33,73.23268956008215,1.630722273648215,M,27.538797849830484,1660.249,1.2,1992.2988,9,26
12612,26,66.20571472611904,1.6332206681590444,M,24.82022670260326,1612.829,1.5,2419.2435,8,19
23596,46,98.38008336656688,1.6314324853008804,F,36.96314999682895,1660.592,1.3,2158.7696,9,28
4196,10,38.68954404290004,1.4298487508796438,M,18.924020548960243,1242.971,1.9,2361.6449,8,19
18473,39,85.80381571793733,1.6322883546558096,F,32.20422387112774,1572.906,1.5,2359.359,9,29
8598,19,56.7202170634159,1.6314695952579603,M,21.30982656740292,1529.602,1.3,1988.4826000000005,8,17
19688,40,86.52451919077073,1.6330083599072596,F,32.446090750760945,1575.247,1.5,2362.8705,9,29
6728,17,50.07654167167525,1.5939324325714472,F,19.710358043817195,1326.803,1.5,1990.2045000000005,8,17
20951,44,93.589542453474,1.6315647063714147,F,35.1575594408296,1624.026,1.3,2111.2338,9,27
5683,12,39.243095336551775,1.5120406766643193,M,17.164703510642155,1278.051,1.7,2172.6867,7,5
20844,44,94.4377998464471,1.6324700736844189,F,35.436873923813536,1632.323,1.5,2448.4845,9,29
6755,15,47.83009589267792,1.5912312587961404,F,18.8901170187029,1314.178,1.2,1577.0136,8,15
16108,35,80.20299021533756,1.633150954120372,F,30.070309804231943,1538.084,1.3,1999.5092,9,26
14723,31,76.6786137902926,1.6313329285175506,M,28.81303773272816,1721.363,1.3,2237.7719,9,28
4016,11,35.113169928173846,1.5545411682584236,F,14.5299989429814,1204.658,1.5,1806.987,7,3
23435,54,96.42094083238516,1.6324829364783835,F,36.18045830062544,1604.363,1.3,2085.6719000000003,9,27
17652,36,83.79502887373911,1.631499800430762,M,31.480687260166857,1784.942,1.2,2141.9304,9,27
22452,84,98.1512792127207,1.6309121125848458,F,36.90072065153377,1479.707,1.5,2219.5605,9,28
9721,19,56.884003480296855,1.6319373042829628,F,21.35911304397564,1389.216,1.7,2361.6672,8,19
10446,25,61.39123242170119,1.632058076949466,F,23.048100217307443,1404.306,1.3,1825.5978,8,16
16669,37,81.1631133225132,1.632113098997558,F,30.468999733153687,1537.725,1.3,1999.0425,9,26
15895,32,74.94801995000876,1.632329173860127,F,28.12837727420191,1501.597,1.2,1801.9164,9,25
4342,11,33.6583671362802,1.4132728360915936,M,16.851595269461733,1158.956,1.3,1506.6428,7,0
7169,15,51.0636955538945,1.6028255132908449,F,19.876492472543703,1347.192,1.9,2559.6648,8,20
19595,41,86.76984285877788,1.6326641290176616,M,32.551807519568044,1792.279,1.2,2150.7348,9,28
15906,33,77.19733895829239,1.63227144748121,F,28.97460756843984,1518.481,1.3,1974.0253,9,26
3102,8,25.68263156438975,1.254348398298811,F,16.323119586542962,1077.192,1.7,1831.2264,7,3
15280,31,73.52894989431593,1.6330560416804265,M,27.571232860785116,1679.075,1.5,2518.6125,9,30
6831,17,54.1160426166237,1.5897167520427289,F,21.413444325110103,1364.866,1.3,1774.3258,8,16
20340,45,93.37439455827337,1.631176813772843,F,35.093422071060694,1617.194,1.3,2102.3522,9,27
15807,31,77.29292697260416,1.6322347738555136,M,29.011788429460463,1730.23,1.3,2249.299,9,28
3041,9,23.40357776305559,1.3220653229364254,F,13.389872019000007,1062.125,1.7,1805.6125,7,3
23313,64,97.14309485891263,1.6322519262489978,M,36.46175393345327,1777.786,1.2,2133.3432,9,27
13632,27,66.68406713090188,1.6315593662504762,M,25.050495379257278,1611.751,1.5,2417.6265,9,29
12068,28,67.62979208322547,1.6332041817897365,F,25.354618818600727,1450.291,1.7,2465.4947,9,30
1863,4,15.77523112956655,1.0014861237893768,F,15.728447552130437,957.895,1.7,1628.4215,7,1
21784,44,90.1631147591024,1.632014307861101,F,33.85173890709826,1591.208,1.3,2068.5704,9,27
20957,42,91.69871037365458,1.6311887625103585,F,34.46313538942674,1615.21,1.3,2099.773,9,27
3840,7,26.549877261842862,1.2448871729827584,M,17.131781767436106,1004.577,1.7,1707.7809,7,2
20875,44,92.88734497508403,1.6307138194376782,F,34.93019790433861,1617.14,1.3,2102.282,9,27
6073,15,48.47286314947049,1.61306450597695,F,18.629242794344364,1324.06,1.2,1588.8719999999998,8,15
18499,40,86.73253280526747,1.6321705531823263,M,32.55749275040541,1798.321,1.2,2157.9852,9,28
934,2,16.128903412113896,0.8745084821721701,F,21.090010148496997,949.104,1.3,1233.8352,8,13
8463,20,57.73507879370835,1.6314965919805644,M,21.69039300441125,1536.719,1.3,1997.7347,8,17
3709,7,22.182920702942564,1.1570349401715798,F,16.570124776789896,1031.752,1.5,1547.628,7,0
6159,14,51.7558124870873,1.5990235392593086,F,20.24181338378888,1357.89,1.5,2036.835,8,17
6364,16,53.91047167971586,1.5939573924161576,F,21.21874605312817,1368.313,1.2,1641.9756,8,15
2135,7,25.37825915789655,1.25463795841248,M,16.12222517346745,993.401,1.9,1887.4619,7,4
22407,89,97.409302518057,1.6311137764555546,F,36.612713909222016,1449.119,1.9,2753.3261,9,31
5461,13,42.75567098356129,1.3977592989534942,F,21.88411286836296,1241.974,1.9,2359.7506,8,19
2522,6,20.01732776980773,1.275880237835581,M,12.296634916245454,937.378,1.9,1781.0182,7,3
19577,38,86.14884678690109,1.631769849353804,M,32.35427404071553,1803.724,1.2,2164.4688,9,28
15169,31,72.91854461682571,1.6331196445453178,M,27.34021882062933,1670.744,1.7,2840.2648,9,31
22450,50,98.36169678591872,1.632663448425577,M,36.90053577407417,1889.887,1.5,2834.8305,9,31
